datetime,5H.5H.LD5_CK2222_TbcLeafFlowSH,5H.5H.LD5_TM2226A_InMois,6022.6022.LAC5_2143_FlowReal,6022.6022.LAC5_SJ2147_OutMois_PV,6022.6022.LAC5_SJ2147_OutputTemValue
2020-06-09 09:50:00,0.0,0.0,4.795237005,19.753809626666673,55.56416851583333
2020-06-09 09:52:00,0.0,0.0,0.0,20.11838708484848,54.91167272626265
2020-06-09 09:54:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 09:56:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 09:58:00,0.0,0.0,0.0,0.6237275289565217,48.16798053478261
2020-06-09 10:00:00,0.0,0.0,0.0,0.6511772692333333,47.73784964333334
2020-06-09 10:02:00,0.0,0.0,0.0,0.6325112134500002,47.141189030833324
2020-06-09 10:04:00,0.0,0.0,0.0,0.6177299092333333,46.707112248333324
2020-06-09 10:06:00,0.0,0.0,0.0,0.6722298104916667,46.36910050999999
2020-06-09 10:08:00,0.0,0.0,0.0,0.4732397123833332,46.08402906999998
2020-06-09 10:10:00,0.0,0.0,0.0,0.4459300110333333,45.83795416750002
2020-06-09 10:12:00,0.0,0.0,406.3188766083333,0.4250562807416668,45.53903491166666
2020-06-09 10:14:00,0.0,0.0,5200.629175000003,4.252578701550001,45.15107920916667
2020-06-09 10:16:00,0.0,0.0,5199.879979999999,17.228508061666666,51.849866837500024
2020-06-09 10:18:00,0.0,0.0,5199.66416,19.400655157500005,54.323960500000005
2020-06-09 10:20:00,0.0,0.0,5200.2766599999995,19.344852527500002,54.48872222250001
2020-06-09 10:22:00,0.0,0.0,5199.981665000004,18.92092765416667,53.885949962499986
2020-06-09 10:24:00,0.0,0.0,5199.809980833331,18.993691905833334,53.962014070833305
2020-06-09 10:26:00,0.0,0.0,5199.840836666664,20.19069780249999,55.09873892749999
2020-06-09 10:28:00,0.0,0.0,5199.954992500001,20.440204195,55.44016097083331
2020-06-09 10:30:00,0.0,0.0,5199.27416166667,19.95471882833333,54.74111118333333
2020-06-09 10:32:00,0.0,0.0,5200.652498333332,19.71167898416667,54.30674670500001
2020-06-09 10:34:00,0.0,0.0,5199.434167499999,19.916317674166656,54.36723419583329
2020-06-09 10:36:00,0.0,0.0,5199.645854166668,20.281258264166674,54.95205755333331
2020-06-09 10:38:00,0.0,0.0,5200.521646666663,20.611151359166666,55.28962125833331
2020-06-09 10:40:00,0.0,0.0,5199.531644166666,19.92010216583333,54.89751358000001
2020-06-09 10:42:00,0.0,0.0,5199.596667500003,19.82618802083332,54.52248433416667
2020-06-09 10:44:00,0.0,0.0,5200.246675833335,20.15814159583334,55.03600200416663
2020-06-09 10:46:00,0.0,0.0,5200.069164999998,20.54218322083333,55.8215933475
2020-06-09 10:48:00,0.0,0.0,5199.50000833333,20.348683877499997,55.62238019250003
2020-06-09 10:50:00,0.0,0.0,5200.171654999997,19.606861797500002,54.92862809750002
2020-06-09 10:52:00,0.0,0.0,5199.734997499999,19.480364562499993,54.93175016833332
2020-06-09 10:54:00,0.0,0.0,5199.569177499997,20.07248161916666,55.67350059833335
2020-06-09 10:56:00,0.0,0.0,5199.605000833336,20.37944738083332,56.039349364166675
2020-06-09 10:58:00,0.0,0.0,5200.260001666668,20.058368475,55.40063263166664
2020-06-09 11:00:00,0.0,0.0,5200.204175000003,19.78192810916666,54.98387782166667
2020-06-09 11:02:00,0.0,0.0,5199.783333333335,19.95216277333333,55.455422120833376
2020-06-09 11:04:00,0.0,0.0,5199.798327500002,20.371751150833344,56.077483081666664
2020-06-09 11:06:00,0.0,0.0,5200.061674166665,20.388121035833315,55.94477446500001
2020-06-09 11:08:00,0.0,0.0,5199.225830000001,19.812586702500006,55.14578812749998
2020-06-09 11:10:00,0.0,0.0,3452.396680665,19.628586822499994,54.9910071025
2020-06-09 11:12:00,0.0,0.0,8.37035037375,19.89439036999999,55.436587435
2020-06-09 11:14:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 11:16:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 11:18:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 11:20:00,0.0,0.0,0.0,0.8789817231363638,47.996734454545454
2020-06-09 11:22:00,0.0,0.0,0.0,1.0805051642916668,47.58146104666668
2020-06-09 11:24:00,0.0,0.0,0.0,1.0979161924166667,47.02292366166669
2020-06-09 11:26:00,0.0,0.0,0.0,0.8410041540083335,46.57413298750002
2020-06-09 11:28:00,0.0,0.0,0.0,0.45579968742499993,46.30717236333336
2020-06-09 11:30:00,0.0,0.0,2773.3331551500005,0.9165117442833336,45.84664201666668
2020-06-09 11:32:00,0.0,0.0,5200.702502500005,12.167293923750002,47.702100085
2020-06-09 11:34:00,0.0,0.0,5199.971659166666,19.534243979166657,53.11989074916666
2020-06-09 11:36:00,0.0,0.0,5200.251672499999,20.075330079999993,53.964540699166655
2020-06-09 11:38:00,0.0,0.0,5199.5624916666675,20.243570549166666,54.19372033833334
2020-06-09 11:40:00,0.0,0.0,5200.637495833335,20.098778087500005,54.01372343416668
2020-06-09 11:42:00,0.0,0.0,5199.1599725,19.926729524166667,53.90861683
2020-06-09 11:44:00,0.0,0.0,5199.904162499999,20.08790151,53.936413983333324
2020-06-09 11:46:00,0.0,0.0,5200.162487499999,20.43291178333334,54.30708764166668
2020-06-09 11:48:00,0.0,0.0,5199.939176666668,20.413044392500005,54.273892215833285
2020-06-09 11:50:00,0.0,0.0,5199.720850000001,20.155298080833337,53.873695501666674
2020-06-09 11:52:00,0.0,0.0,5199.959184166665,19.973368867500003,53.54490019583334
2020-06-09 11:54:00,0.0,0.0,5199.564185,20.074809395,53.45009752916664
2020-06-09 11:56:00,0.0,0.0,5200.423340000002,20.252187725000002,53.77318442499999
2020-06-09 11:58:00,0.0,0.0,5199.554183333332,20.368953830000002,54.09615927416667
2020-06-09 12:00:00,0.0,0.0,5200.433345833333,20.446190258333342,54.164560826666666
2020-06-09 12:02:00,0.0,0.0,5199.775008333333,20.46913756,53.91545384583331
2020-06-09 12:04:00,0.0,0.0,5199.178345000001,20.283090195000003,53.64261595083335
2020-06-09 12:06:00,0.0,0.0,5199.962466666666,20.255449720833337,53.53330005749999
2020-06-09 12:08:00,0.0,0.0,5200.029183333332,20.29461781249999,53.791402340833336
2020-06-09 12:10:00,0.0,0.0,5199.879170833336,20.62177607249999,53.87509317499999
2020-06-09 12:12:00,0.0,0.0,5199.516662499999,20.714923699166675,53.90577089833333
2020-06-09 12:14:00,0.0,0.0,5200.143339166668,20.620584424999997,53.81863733916666
2020-06-09 12:16:00,0.0,0.0,5199.681664999997,20.56615799166666,53.72310320333332
2020-06-09 12:18:00,0.0,0.0,5199.880839166663,20.522392324166667,53.71190710583334
2020-06-09 12:20:00,0.0,0.0,5200.1224641666695,20.45920014249999,53.81296859833334
2020-06-09 12:22:00,0.0,0.0,5198.723335833333,20.576764233333343,53.9783568025
2020-06-09 12:24:00,0.0,0.0,813.2773971983336,20.35149017583334,54.0131823866667
2020-06-09 12:26:00,0.0,0.0,0.0,20.74626454948453,53.71939217010312
2020-06-09 12:28:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 12:30:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 12:32:00,0.0,0.0,0.0,0.5905826703333334,47.53549516666668
2020-06-09 12:34:00,0.0,0.0,0.0,0.5661815136416667,47.08075993833335
2020-06-09 12:36:00,0.0,0.0,0.0,0.5395466064250001,46.6006097125
2020-06-09 12:38:00,0.0,0.0,0.0,0.48296254970833336,46.18958848333332
2020-06-09 12:40:00,0.0,0.0,4719.667600099999,4.163408060550001,45.268338170833324
2020-06-09 12:42:00,0.0,0.0,5200.344160833336,16.215078330416663,50.29559574166667
2020-06-09 12:44:00,0.0,0.0,5200.759163333335,20.38704115416667,53.06180404250001
2020-06-09 12:46:00,0.0,0.0,5199.8458416666645,20.905211238333337,53.90278434250002
2020-06-09 12:48:00,0.0,0.0,5199.506681666666,20.97808233833334,54.15271027666665
2020-06-09 12:50:00,0.0,0.0,5200.253349166666,20.937435008333328,53.95983146249999
2020-06-09 12:52:00,0.0,0.0,5199.702498333334,20.412442478333336,53.57274681083332
2020-06-09 12:54:00,0.0,0.0,5199.9716675,20.465703118333344,53.55000810750001
2020-06-09 12:56:00,0.0,0.0,5199.871650833333,20.730665575000003,53.7687007875
2020-06-09 12:58:00,0.0,0.0,5200.368314166663,21.517850702499995,54.359802024166655
2020-06-09 13:00:00,0.0,0.0,5200.134179999998,21.57559124666665,54.29245433833333
2020-06-09 13:02:00,0.0,0.0,5199.527510833332,21.129556797500005,53.664771842500016
2020-06-09 13:04:00,0.0,0.0,5199.768343333331,20.72297609750001,53.09400787583332
2020-06-09 13:06:00,0.0,0.0,5200.244160833335,20.978632253333334,53.04494088416667
2020-06-09 13:08:00,0.0,0.0,5199.769160833335,21.33267590083333,53.52654517500001
2020-06-09 13:10:00,0.0,0.0,5199.474999999999,21.399499096666652,53.93283437416668
2020-06-09 13:12:00,0.0,0.0,5199.3791875000015,21.31974313833332,54.149178788333316
2020-06-09 13:14:00,0.0,0.0,5200.278328333335,21.284931769166676,53.91512975333335
2020-06-09 13:16:00,0.0,0.0,5199.334159166667,21.014152784166658,53.601462615833334
2020-06-09 13:18:00,0.0,0.0,5200.974149166667,20.988787559166667,53.46517331000002
2020-06-09 13:20:00,0.0,0.0,5199.824991666666,21.081640036666666,53.59382905416667
2020-06-09 13:22:00,0.0,0.0,5199.681644166665,21.307164618333328,53.925966744166686
2020-06-09 13:24:00,0.0,0.0,5199.774186666663,21.2413960175,54.00695657916666
2020-06-09 13:26:00,0.0,0.0,5199.518339166663,21.348923649999985,53.9586553866667
2020-06-09 13:28:00,0.0,0.0,5200.252494166667,21.117224070833334,53.80097414583336
2020-06-09 13:30:00,0.0,0.0,5200.288313333335,20.928791539999995,53.65608898583331
2020-06-09 13:32:00,0.0,0.0,4558.97514683333,20.94315714916666,53.729646530000004
2020-06-09 13:34:00,0.0,0.0,66.79595342916664,20.925130206666665,53.77476701666665
2020-06-09 13:36:00,0.0,0.0,0.0,21.01168592325581,53.900930367441866
2020-06-09 13:38:00,0.0,0.0,0.0,11.79799655132653,49.51056227755101
2020-06-09 13:40:00,0.0,0.0,0.0,0.7259302515999999,48.13006379250002
2020-06-09 13:42:00,0.0,0.0,0.0,0.5651200590166667,47.32931083500001
2020-06-09 13:44:00,0.0,0.0,0.0,0.7050466920333329,46.715568988333295
2020-06-09 13:46:00,0.0,0.0,0.0,1.1438918710000001,46.217444486666686
2020-06-09 13:48:00,0.0,0.0,0.0,1.1632068837500005,45.845546249166674
2020-06-09 13:50:00,0.0,0.0,0.0,1.2686732855833331,45.53773612583331
2020-06-09 13:52:00,0.0,0.0,0.0,1.2043316149999994,45.387837341666675
2020-06-09 13:54:00,0.0,0.0,0.0,1.197931768916667,45.04650606250001
2020-06-09 13:56:00,0.0,0.0,0.0,1.2010902683333329,44.821469498333336
2020-06-09 13:58:00,0.0,0.0,0.0,1.108327787341667,44.58094450416667
2020-06-09 14:00:00,0.0,0.0,0.0,1.0894863390833336,44.37626250833332
2020-06-09 14:02:00,0.0,0.0,1897.8915434583332,1.121298390166667,44.198961860000004
2020-06-09 14:04:00,0.0,0.0,5200.736649166671,9.709734075916668,45.437933608333346
2020-06-09 14:06:00,0.0,0.0,5199.302506666665,19.43949893583333,52.13242848666666
2020-06-09 14:08:00,0.0,0.0,5200.006652499999,19.92623434,52.54407644333334
2020-06-09 14:10:00,0.0,0.0,5200.352506666665,19.83663001166666,52.669604236666636
2020-06-09 14:12:00,0.0,0.0,5199.445829166665,19.901160921666676,53.03953860750002
2020-06-09 14:14:00,0.0,0.0,5200.263305,19.999679787499993,53.103493504166636
2020-06-09 14:16:00,0.0,0.0,5199.5858275,20.11645763583334,53.359442072500016
2020-06-09 14:18:00,0.0,0.0,5200.101647499997,20.142713371666666,53.3174853641667
2020-06-09 14:20:00,0.0,0.0,5199.428332499999,20.163018655833323,53.46325950666666
2020-06-09 14:22:00,0.0,0.0,5199.953324166667,20.119508235833333,53.45533008416667
2020-06-09 14:24:00,0.0,0.0,5199.949979166667,20.073751205833332,53.47256851333335
2020-06-09 14:26:00,0.0,0.0,5199.8408408333335,20.159821535833338,53.3472195
2020-06-09 14:28:00,0.0,0.0,5200.041670833332,20.201506645833337,53.470406053333335
2020-06-09 14:30:00,0.0,0.0,5199.989151666668,20.243757774166674,53.40805237999999
2020-06-09 14:32:00,0.0,0.0,5199.713342500001,20.23554768833334,53.52026792916666
2020-06-09 14:34:00,0.0,0.0,5199.834159166667,20.21987422083333,53.5836744675
2020-06-09 14:36:00,0.0,0.0,5200.6258216666665,20.22155495000001,53.5894097025
2020-06-09 14:38:00,0.0,0.0,5199.330830833334,20.24228745916667,53.61643365583335
2020-06-09 14:40:00,0.0,0.0,5200.073348333333,20.199350210833327,53.535965821666686
2020-06-09 14:42:00,0.0,0.0,5199.932507500002,20.15244441166666,53.493806958333316
2020-06-09 14:44:00,0.0,0.0,5199.9358274999995,20.14390471583333,53.51878938666665
2020-06-09 14:46:00,0.0,0.0,3909.3867805483333,20.20815193250001,53.56028985666662
2020-06-09 14:48:00,0.0,0.0,0.9316694266666666,20.141580058333336,53.59769486666667
2020-06-09 14:50:00,0.0,0.0,0.0,20.67108719166666,52.123427487499995
2020-06-09 14:52:00,0.0,0.0,0.0,13.829884999780226,49.42367180879118
2020-06-09 14:54:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 14:56:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 14:58:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:00:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:02:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:04:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:06:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:08:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:10:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:12:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:14:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:16:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:18:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:20:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:22:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:24:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:26:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:28:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:30:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:32:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:34:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:36:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:38:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:40:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:42:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:44:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:46:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:48:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:50:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:52:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 15:54:00,0.0,0.0,0.0,0.9343041213513514,42.16924213513514
2020-06-09 15:56:00,0.0,0.0,0.0,0.9212649971416665,42.14130706500001
2020-06-09 15:58:00,0.0,0.0,0.0,0.9236422468916665,42.07877470999999
2020-06-09 16:00:00,0.0,0.0,0.0,1.0540629546249993,41.990364930833316
2020-06-09 16:02:00,0.0,0.0,0.0,1.2881309410833326,42.08061199583332
2020-06-09 16:04:00,0.0,0.0,0.0,1.15516355825,41.97460642250001
2020-06-09 16:06:00,0.0,0.0,3160.7949457166674,1.8190584548333342,41.902137051666664
2020-06-09 16:08:00,0.0,0.0,5200.556656666664,13.314894552,45.145951303333305
2020-06-09 16:10:00,0.0,0.0,5199.964160000005,19.649258815833328,50.15696729083332
2020-06-09 16:12:00,0.0,0.0,5200.178340833332,19.6526695425,50.770390958333344
2020-06-09 16:14:00,0.0,0.0,5200.258329166667,19.92873414416665,51.24558626583337
2020-06-09 16:16:00,0.0,0.0,5199.1708375,19.790570210000002,51.141171616666654
2020-06-09 16:18:00,0.0,0.0,5199.613330000002,19.597774174166666,50.97234672166666
2020-06-09 16:20:00,0.0,0.0,5200.224149166666,19.821662761666662,50.97302945499999
2020-06-09 16:22:00,0.0,0.0,5199.8708333333325,19.814130542499996,51.24817492333332
2020-06-09 16:24:00,0.0,0.0,5200.132507499998,19.947146665,51.54964037166666
2020-06-09 16:26:00,0.0,0.0,5199.487516666665,20.1311649275,51.716389756666665
2020-06-09 16:28:00,0.0,0.0,5199.988329999997,19.70460562833334,51.59876445250003
2020-06-09 16:30:00,0.0,0.0,5199.998348333334,20.000971830833336,51.942042448333346
2020-06-09 16:32:00,0.0,0.0,5199.488342499999,20.138565235833333,52.276101815
2020-06-09 16:34:00,0.0,0.0,5200.441654166667,19.97140208499999,52.02234913583334
2020-06-09 16:36:00,0.0,0.0,5199.296692500002,19.836104261666655,51.83621367916669
2020-06-09 16:38:00,0.0,0.0,5199.826689166666,19.912215201666662,52.25818780666667
2020-06-09 16:40:00,0.0,0.0,5200.455801666667,20.028755281666676,52.36243184666669
2020-06-09 16:42:00,0.0,0.0,5199.638346666666,19.830104923333337,52.08891528666667
2020-06-09 16:44:00,0.0,0.0,5199.907486666666,20.00627322000001,52.276573594999995
2020-06-09 16:46:00,0.0,0.0,5199.982520000001,19.87267118500001,52.439336144166646
2020-06-09 16:48:00,0.0,0.0,5199.705839166669,19.834084130000004,52.51259069583331
2020-06-09 16:50:00,0.0,0.0,2379.5133327200006,19.951774689166662,52.60664816166668
2020-06-09 16:52:00,0.0,0.0,-0.3066517191666666,20.353697079166672,52.82054014249998
2020-06-09 16:54:00,0.0,0.0,0.0,20.781367956410257,51.533105899999995
2020-06-09 16:56:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 16:58:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:00:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:02:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:04:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:06:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:08:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:10:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:12:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:14:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:16:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:18:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:20:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:22:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:24:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:26:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:28:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:30:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:32:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:34:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:36:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:38:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:40:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:42:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:44:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:46:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:48:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:50:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:52:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:54:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:56:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:58:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:00:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:02:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:04:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:06:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:08:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:10:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:12:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:14:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:16:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:18:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:20:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:22:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:24:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:26:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:28:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:30:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:32:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:34:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:36:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:38:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:40:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:42:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:44:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:46:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:48:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:50:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:52:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:54:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:56:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:58:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:00:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:02:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:04:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:06:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:08:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:10:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:12:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:14:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:16:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:18:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:20:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:22:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:24:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:26:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:28:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:30:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:32:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:34:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:36:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:38:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:40:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:42:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:44:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:46:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:48:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:50:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:52:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:54:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:56:00,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:58:00,0.0,0.0,0.0,0.9122106084583335,40.76774866666667
2020-06-09 20:00:00,0.0,0.0,0.0,0.915204119675,40.7584417016667
2020-06-09 20:02:00,0.0,0.0,0.0,0.9060534646416668,40.74788802166667
2020-06-09 20:04:00,0.0,0.0,0.0,0.9137592841666665,40.76614500499998
2020-06-09 20:06:00,0.0,0.0,0.0,0.8872350116833333,40.77133452333333
2020-06-09 20:08:00,0.0,0.0,0.0,0.8985644032416666,40.77256809500001
2020-06-09 20:10:00,0.0,0.0,0.0,0.8889153748833333,40.780485661666695
2020-06-09 20:12:00,0.0,0.0,0.0,0.8893055925666669,40.77786661749996
2020-06-09 20:14:00,0.0,0.0,0.0,0.87586652735,40.79786688666668
2020-06-09 20:16:00,0.0,0.0,0.0,0.8591117292249998,40.797651095
2020-06-09 20:18:00,0.0,0.0,0.0,0.8740103552666668,40.80790761333335
2020-06-09 20:20:00,0.0,0.0,0.0,0.8811366220166671,40.79616213
2020-06-09 20:22:00,0.0,0.0,0.0,0.8597152630500002,40.80410292833334
2020-06-09 20:24:00,0.0,0.0,0.0,0.8220810950083334,40.81835943666668
2020-06-09 20:26:00,0.0,0.0,0.0,0.8278210560666664,40.828639984166664
2020-06-09 20:28:00,0.0,0.0,0.0,0.8663305968416668,40.824368414999995
2020-06-09 20:30:00,0.0,0.0,0.0,0.8482894996916667,40.83192068916666
2020-06-09 20:32:00,0.0,0.0,0.0,0.6770388592166664,40.83882989833335
2020-06-09 20:34:00,0.0,0.0,0.0,0.15053860940833344,40.833498731666666
2020-06-09 20:36:00,0.0,0.0,0.0,0.1516852027916667,40.839069331666686
2020-06-09 20:38:00,0.0,0.0,0.0,0.14678246627500002,40.847237718333325
2020-06-09 20:40:00,0.0,0.0,0.0,0.145496291,40.84534746333333
2020-06-09 20:42:00,0.0,0.0,0.0,0.1215854824416666,40.85317929416667
2020-06-09 20:44:00,0.0,0.0,0.0,0.1447252873083333,40.87032718583334
2020-06-09 20:46:00,0.0,0.0,0.0,0.14528864977499997,40.86995652500002
2020-06-09 20:48:00,0.0,0.0,0.0,0.20490503538333332,40.87742999666666
2020-06-09 20:50:00,0.0,0.0,0.0,0.19860191670833333,40.8953073875
2020-06-09 20:52:00,0.0,0.0,0.0,0.16875180844999998,40.917651588333314
2020-06-09 20:54:00,0.0,0.0,0.0,0.17869283164166674,40.938312530833315
2020-06-09 20:56:00,0.0,0.0,0.0,0.17665301211666665,40.94509182000001
2020-06-09 20:58:00,0.0,0.0,0.0,0.14828194431666677,40.95709190333336
2020-06-09 21:00:00,0.0,0.0,0.0,0.1524913988916667,40.98006798416666
2020-06-09 21:02:00,0.0,0.0,0.0,0.1614298572499999,40.992495536666674
2020-06-09 21:04:00,0.0,0.0,0.0,0.21978469765000005,41.00270554333336
2020-06-09 21:06:00,0.0,0.0,0.0,0.18332595280833336,41.022993150833344
2020-06-09 21:08:00,0.0,0.0,0.0,0.17476758980833332,41.02862689416665
2020-06-09 21:10:00,0.0,0.0,0.0,0.18982499710000003,41.03201617916666
2020-06-09 21:12:00,0.0,0.0,0.0,0.20254951964999995,41.043460973333325
2020-06-09 21:14:00,0.0,0.0,0.0,0.20610303405833338,41.048480159999954
2020-06-09 21:16:00,0.0,0.0,0.0,0.18581254704999997,41.054782488333345
2020-06-09 21:18:00,0.0,0.0,0.0,0.17921765397499997,41.06607074166665
2020-06-09 21:20:00,0.0,0.0,0.0,0.17956434861666665,41.079356444166656
2020-06-09 21:22:00,0.0,0.0,0.0,0.20451864449166665,41.10951623749999
2020-06-09 21:24:00,0.0,0.0,0.0,0.21435195432499995,41.1325976975
2020-06-09 21:26:00,0.0,0.0,0.0,0.19384383332500002,41.14797560083332
