"KZS5\加权平均温度 Time;""KZS5\加权平均温度 ValueY"""
2019/12/31 8:30:58;29.525463104248
2019/12/31 8:32:58;29.53125
2019/12/31 8:34:58;29.525463104248
2019/12/31 8:36:58;29.525463104248
2019/12/31 8:38:58;29.5196743011475
2019/12/31 8:40:58;29.525463104248
2019/12/31 8:42:58;29.5196743011475
2019/12/31 8:44:58;29.5196743011475
2019/12/31 8:46:58;29.5254611968994
2019/12/31 8:48:58;29.5196743011475
2019/12/31 8:50:58;29.5196743011475
2019/12/31 8:52:58;29.5196743011475
2019/12/31 8:54:58;29.5138893127441
2019/12/31 8:56:58;29.5081024169922
2019/12/31 8:58:58;29.5138893127441
2019/12/31 9:00:58;29.5081024169922
2019/12/31 9:02:58;29.5138893127441
2019/12/31 9:04:58;29.5081024169922
2019/12/31 9:06:58;29.5138893127441
2019/12/31 9:08:58;29.5081024169922
2019/12/31 9:10:58;29.5081024169922
2019/12/31 9:12:58;29.5138893127441
2019/12/31 9:14:58;29.5081024169922
2019/12/31 9:16:58;29.5081024169922
2019/12/31 9:18:58;29.5081024169922
2019/12/31 9:20:58;29.5138893127441
2019/12/31 9:22:58;29.4965305328369
2019/12/31 9:24:58;29.4907417297363
2019/12/31 9:26:58;29.4965305328369
2019/12/31 9:28:58;29.4791660308838
2019/12/31 9:30:58;29.4675941467285
2019/12/31 9:32:58;29.456018447876
2019/12/31 9:34:58;29.4675941467285
2019/12/31 9:36:58;29.456018447876
2019/12/31 9:38:58;29.4386596679688
2019/12/31 9:40:58;29.4386596679688
2019/12/31 9:42:58;29.4328727722168
2019/12/31 9:44:58;29.4386596679688
2019/12/31 9:46:58;29.4270839691162
2019/12/31 9:48:58;29.4212951660156
2019/12/31 9:50:58;29.4212989807129
2019/12/31 9:52:58;29.4212989807129
2019/12/31 9:54:58;29.4155082702637
2019/12/31 9:56:58;29.4212989807129
2019/12/31 9:58:58;29.3981475830078
2019/12/31 10:00:58;29.3981475830078
2019/12/31 10:02:58;29.3923606872559
2019/12/31 10:04:58;29.380786895752
2019/12/31 10:06:58;29.380786895752
2019/12/31 10:08:58;29.375
2019/12/31 10:10:58;29.3634281158447
2019/12/31 10:12:58;29.3634281158447
2019/12/31 10:14:58;29.3634281158447
2019/12/31 10:16:58;29.3634281158447
2019/12/31 10:18:58;29.3518524169922
2019/12/31 10:20:58;29.3518524169922
2019/12/31 10:22:58;29.3518524169922
2019/12/31 10:24:58;29.3518524169922
2019/12/31 10:26:58;29.3518524169922
2019/12/31 10:28:58;29.3518524169922
2019/12/31 10:30:58;29.3518524169922
2019/12/31 10:32:58;29.3518524169922
2019/12/31 10:34:58;29.3344917297363
2019/12/31 10:36:58;29.3576393127441
2019/12/31 10:38:58;29.3576393127441
2019/12/31 10:40:58;29.3576393127441
2019/12/31 10:42:58;29.3576393127441
2019/12/31 10:44:58;29.3634243011475
2019/12/31 10:46:58;29.3634243011475
2019/12/31 10:48:58;29.3634281158447
2019/12/31 10:50:58;29.3634281158447
2019/12/31 10:52:58;29.369213104248
2019/12/31 10:54:58;29.369213104248
2019/12/31 10:56:58;29.3518486022949
2019/12/31 10:58:58;29.3518486022949
2019/12/31 11:00:58;29.3518486022949
2019/12/31 11:02:58;29.3634281158447
2019/12/31 11:04:58;29.3518486022949
2019/12/31 11:06:58;29.3518486022949
2019/12/31 11:08:58;29.3518486022949
2019/12/31 11:10:58;29.3518486022949
2019/12/31 11:12:58;29.3634281158447
2019/12/31 11:14:58;29.3634281158447
2019/12/31 11:16:58;29.3634281158447
2019/12/31 11:18:58;29.3634281158447
2019/12/31 11:20:58;29.3518486022949
2019/12/31 11:22:58;29.3518486022949
2019/12/31 11:24:58;29.375
2019/12/31 11:26:58;29.375
2019/12/31 11:28:58;29.369213104248
2019/12/31 11:30:58;29.369213104248
2019/12/31 11:32:58;29.380786895752
2019/12/31 11:34:58;29.375
2019/12/31 11:36:58;29.375
2019/12/31 11:38:58;29.369213104248
2019/12/31 11:40:58;29.369213104248
2019/12/31 11:42:58;29.380786895752
2019/12/31 11:44:58;29.380786895752
2019/12/31 11:46:58;29.380786895752
2019/12/31 11:48:58;29.3923587799072
2019/12/31 11:50:58;29.3923587799072
2019/12/31 11:52:58;29.3981513977051
2019/12/31 11:54:58;29.4155082702637
2019/12/31 11:56:58;29.4328708648682
2019/12/31 11:58:58;29.4618034362793
2019/12/31 12:00:58;29.4733791351318
2019/12/31 12:02:58;29.5138912200928
2019/12/31 12:04:58;29.53125
2019/12/31 12:06:58;29.5543975830078
2019/12/31 12:08:58;29.5775489807129
2019/12/31 12:10:58;29.612268447876
2019/12/31 12:12:58;29.6238441467285
2019/12/31 12:14:58;29.6238441467285
2019/12/31 12:16:58;29.6354179382324
2019/12/31 12:18:58;29.646993637085
2019/12/31 12:20:58;29.6585655212402
2019/12/31 12:22:58;29.6759281158447
2019/12/31 12:24:58;29.6759281158447
2019/12/31 12:26:58;29.6759281158447
2019/12/31 12:28:58;29.6875
2019/12/31 12:30:58;29.6875
2019/12/31 12:32:58;29.6932888031006
2019/12/31 12:34:58;29.7048606872559
2019/12/31 12:36:58;29.7048606872559
2019/12/31 12:38:58;29.7164363861084
2019/12/31 12:40:58;29.7280082702637
2019/12/31 12:42:58;29.7337951660156
2019/12/31 12:44:58;29.7337951660156
2019/12/31 12:46:58;29.7511596679688
2019/12/31 12:48:58;29.7511596679688
2019/12/31 12:50:58;29.7858791351318
2019/12/31 12:52:58;29.7974548339844
2019/12/31 12:54:58;29.8090267181396
2019/12/31 12:56:58;29.8148136138916
2019/12/31 12:58:58;29.8148136138916
2019/12/31 13:00:58;29.8148136138916
2019/12/31 13:02:58;29.8263893127441
2019/12/31 13:04:58;29.8206024169922
2019/12/31 13:06:58;29.8206024169922
2019/12/31 13:08:58;29.8263893127441
2019/12/31 13:10:58;29.8263893127441
2019/12/31 13:12:58;29.8263893127441
2019/12/31 13:14:58;29.8263893127441
2019/12/31 13:16:58;29.8263893127441
2019/12/31 13:18:58;29.8148155212402
2019/12/31 13:20:58;29.8206024169922
2019/12/31 13:22:58;29.8148155212402
2019/12/31 13:24:58;29.8032417297363
2019/12/31 13:26:58;29.8032417297363
2019/12/31 13:28:58;29.7974548339844
2019/12/31 13:30:58;29.7974548339844
2019/12/31 13:32:58;29.7974548339844
2019/12/31 13:34:58;29.7916660308838
2019/12/31 13:36:58;29.8032417297363
2019/12/31 13:38:58;29.8206024169922
2019/12/31 13:40:58;29.8148136138916
2019/12/31 13:42:58;29.8263893127441
2019/12/31 13:44:58;29.8263893127441
2019/12/31 13:46:58;29.8206024169922
2019/12/31 13:48:58;29.837963104248
2019/12/31 13:50:58;29.849536895752
2019/12/31 13:52:58;29.849536895752
2019/12/31 13:54:58;29.8611106872559
2019/12/31 13:56:58;29.8669013977051
2019/12/31 13:58:58;29.8669013977051
2019/12/31 14:00:58;29.8958339691162
2019/12/31 14:02:58;29.8842620849609
2019/12/31 14:04:58;29.9074096679688
2019/12/31 14:06:58;29.9074096679688
2019/12/31 14:08:58;29.8958339691162
2019/12/31 14:10:58;29.9131965637207
2019/12/31 14:12:58;29.9131965637207
2019/12/31 14:14:58;29.9131965637207
2019/12/31 14:16:58;29.9131965637207
2019/12/31 14:18:58;29.8958320617676
2019/12/31 14:20:58;29.9131965637207
2019/12/31 14:22:58;29.9131965637207
2019/12/31 14:24:58;29.918981552124
2019/12/31 14:26:58;29.9247703552246
2019/12/31 14:28:58;29.918981552124
2019/12/31 14:30:58;29.9131965637207
2019/12/31 14:32:58;29.9305534362793
2019/12/31 14:34:58;29.924768447876
2019/12/31 14:36:58;29.9305534362793
2019/12/31 14:38:58;29.9131965637207
2019/12/31 14:40:58;29.9131965637207
2019/12/31 14:42:58;29.9131965637207
2019/12/31 14:44:58;29.9131965637207
2019/12/31 14:46:58;29.924768447876
2019/12/31 14:48:58;29.924768447876
2019/12/31 14:50:58;29.9074058532715
2019/12/31 14:52:58;29.9074058532715
2019/12/31 14:54:58;29.9074058532715
2019/12/31 14:56:58;29.8958339691162
2019/12/31 14:58:58;29.8958339691162
2019/12/31 15:00:58;29.8842582702637
2019/12/31 15:02:58;29.8958339691162
2019/12/31 15:04:58;29.8842582702637
2019/12/31 15:06:58;29.8958339691162
2019/12/31 15:08:58;29.8842582702637
2019/12/31 15:10:58;29.8726844787598
2019/12/31 15:12:58;29.8842582702637
2019/12/31 15:14:58;29.8900451660156
2019/12/31 15:16:58;29.9074096679688
2019/12/31 15:18:58;29.9131965637207
2019/12/31 15:20:58;29.9363441467285
2019/12/31 15:22:58;29.9305572509766
2019/12/31 15:24:58;29.9537048339844
2019/12/31 15:26:58;29.9537048339844
2019/12/31 15:28:58;29.9710636138916
2019/12/31 15:30:58;29.9710636138916
2019/12/31 15:32:58;29.9826393127441
2019/12/31 15:34:58;29.9826393127441
2019/12/31 15:36:58;30
2019/12/31 15:38:58;30
2019/12/31 15:40:58;30
2019/12/31 15:42:58;30.0057888031006
