"回风湿度 Time;""回风湿度 ValueY"""
2020/1/1 1:04:58;47.6273155212402
2020/1/1 1:06:58;47.65625
2020/1/1 1:08:58;47.65625
2020/1/1 1:10:58;47.6273155212402
2020/1/1 1:12:58;47.6273155212402
2020/1/1 1:14:58;47.6273155212402
2020/1/1 1:16:58;47.5983810424805
2020/1/1 1:18:58;47.6273155212402
2020/1/1 1:20:58;47.6273155212402
2020/1/1 1:22:58;47.5983810424805
2020/1/1 1:24:58;47.6273155212402
2020/1/1 1:26:58;47.5983810424805
2020/1/1 1:28:58;47.5694465637207
2020/1/1 1:30:58;47.5694465637207
2020/1/1 1:32:58;47.5694465637207
2020/1/1 1:34:58;47.5694465637207
2020/1/1 1:36:58;47.5115737915039
2020/1/1 1:38:58;47.5115737915039
2020/1/1 1:40:58;47.4826393127441
2020/1/1 1:42:58;47.5115737915039
2020/1/1 1:44:58;47.5115737915039
2020/1/1 1:46:58;47.4826393127441
2020/1/1 1:48:58;47.4537048339844
2020/1/1 1:50:58;47.4826393127441
2020/1/1 1:52:58;47.4537048339844
2020/1/1 1:54:58;47.4826393127441
2020/1/1 1:56:58;47.4537048339844
2020/1/1 1:58:58;47.4537048339844
2020/1/1 2:00:58;47.4826393127441
2020/1/1 2:02:58;47.4826393127441
2020/1/1 2:04:58;47.5115737915039
2020/1/1 2:06:58;47.5115737915039
2020/1/1 2:08:58;47.5983810424805
2020/1/1 2:10:58;47.6273155212402
2020/1/1 2:12:58;47.7141189575195
2020/1/1 2:14:58;47.7719917297363
2020/1/1 2:16:58;47.8587951660156
2020/1/1 2:18:58;47.8877296447754
2020/1/1 2:20:58;48.0034713745117
2020/1/1 2:22:58;48.1481475830078
2020/1/1 2:24:58;48.2060203552246
2020/1/1 2:26:58;48.2928237915039
2020/1/1 2:28:58;48.3796310424805
2020/1/1 2:30:58;48.4664344787598
2020/1/1 2:32:58;48.6400451660156
2020/1/1 2:34:58;48.755786895752
2020/1/1 2:36:58;48.7847213745117
2020/1/1 2:38:58;48.9293975830078
2020/1/1 2:40:58;49.0162048339844
2020/1/1 2:42:58;49.0740737915039
2020/1/1 2:44:58;49.1608810424805
2020/1/1 2:46:58;49.2476844787598
2020/1/1 2:48:58;49.3634262084961
2020/1/1 2:50:58;49.4502296447754
2020/1/1 2:52:58;49.537036895752
2020/1/1 2:54:58;49.6238441467285
2020/1/1 2:56:58;49.7395858764648
2020/1/1 2:58:58;49.7974548339844
2020/1/1 3:00:58;49.8842582702637
2020/1/1 3:02:58;50.028938293457
2020/1/1 3:04:58;50.0578689575195
2020/1/1 3:06:58;50.1736106872559
